BudgetDate,GLAccountNumber,JobNumber,DailyBudgetID,BudgetedHours,BudgetedDollars,FICA,FUTA,SUTA,WorkmansCompensation,Medicare
9/30/2016,4000,1027,5647,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/3/2016,4000,1027,5648,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/4/2016,4000,1027,5649,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/5/2016,4000,1027,5650,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/6/2016,4000,1027,5651,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/7/2016,4000,1027,5652,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/10/2016,4000,1027,5653,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/11/2016,4000,1027,5654,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/12/2016,4000,1027,5655,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/13/2016,4000,1027,5656,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/14/2016,4000,1027,5657,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/17/2016,4000,1027,5658,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/18/2016,4000,1027,5659,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/19/2016,4000,1027,5660,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/20/2016,4000,1027,5661,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/21/2016,4000,1027,5662,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/24/2016,4000,1027,5663,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/25/2016,4000,1027,5664,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/26/2016,4000,1027,5665,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/27/2016,4000,1027,5666,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/28/2016,4000,1027,5667,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/31/2016,4000,1027,5668,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/1/2016,4000,1027,5669,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/2/2016,4000,1027,5670,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/3/2016,4000,1027,5671,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/4/2016,4000,1027,5672,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/7/2016,4000,1027,5673,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/8/2016,4000,1027,5674,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/9/2016,4000,1027,5675,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/10/2016,4000,1027,5676,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/11/2016,4000,1027,5677,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/14/2016,4000,1027,5678,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/15/2016,4000,1027,5679,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/16/2016,4000,1027,5680,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/17/2016,4000,1027,5681,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/18/2016,4000,1027,5682,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/21/2016,4000,1027,5683,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/22/2016,4000,1027,5684,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/23/2016,4000,1027,5685,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/24/2016,4000,1027,5686,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/25/2016,4000,1027,5687,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/28/2016,4000,1027,5688,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/29/2016,4000,1027,5689,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/30/2016,4000,1027,5690,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/1/2016,4000,1027,5691,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/2/2016,4000,1027,5692,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/5/2016,4000,1027,5693,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/6/2016,4000,1027,5694,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/7/2016,4000,1061,6247,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/7/2016,4010,1061,6248,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/8/2016,4000,1061,6250,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/8/2016,4010,1061,6251,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/9/2016,4000,1061,6253,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/9/2016,4010,1061,6254,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/12/2016,4000,1061,6256,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/12/2016,4010,1061,6257,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/13/2016,4000,1061,6259,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/13/2016,4010,1061,6260,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/14/2016,4000,1061,6262,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/14/2016,4010,1061,6263,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/15/2016,4000,1061,6265,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/15/2016,4010,1061,6266,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/16/2016,4000,1061,6268,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/16/2016,4010,1061,6269,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/19/2016,4000,1061,6271,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/19/2016,4010,1061,6272,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/20/2016,4000,1061,6274,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/20/2016,4010,1061,6275,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/21/2016,4000,1061,6277,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/21/2016,4010,1061,6278,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/22/2016,4000,1061,6280,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/22/2016,4010,1061,6281,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/23/2016,4000,1061,6283,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/23/2016,4010,1061,6284,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/26/2016,4000,1061,6286,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/26/2016,4010,1061,6287,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/27/2016,4000,1061,6289,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/27/2016,4010,1061,6290,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/28/2016,4000,1061,6292,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/28/2016,4010,1061,6293,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/29/2016,4000,1061,6295,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/29/2016,4010,1061,6296,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/30/2016,4000,1061,6298,4.0000,34.0000,2.1100,0.2000,1.5500,1.6800,0.5000
9/30/2016,4010,1061,6299,5.5000,57.7500,3.5800,0.3500,2.6400,2.8600,0.8300
9/7/2016,4000,1069,6674,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/8/2016,4000,1069,6675,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/9/2016,4000,1069,6676,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/12/2016,4000,1069,6677,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/13/2016,4000,1069,6678,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/14/2016,4000,1069,6679,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/15/2016,4000,1069,6680,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/16/2016,4000,1069,6681,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/19/2016,4000,1069,6682,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/20/2016,4000,1069,6683,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/21/2016,4000,1069,6684,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/22/2016,4000,1069,6685,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/23/2016,4000,1069,6686,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/26/2016,4000,1069,6687,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/27/2016,4000,1069,6688,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/28/2016,4000,1069,6689,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/29/2016,4000,1069,6690,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/30/2016,4000,1069,6691,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/7/2016,4000,1067,6935,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/8/2016,4000,1067,6936,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/9/2016,4000,1067,6937,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/12/2016,4000,1067,6938,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/13/2016,4000,1067,6939,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/14/2016,4000,1067,6940,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/15/2016,4000,1067,6941,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/16/2016,4000,1067,6942,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/19/2016,4000,1067,6943,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/20/2016,4000,1067,6944,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/21/2016,4000,1067,6945,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/22/2016,4000,1067,6946,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/23/2016,4000,1067,6947,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/26/2016,4000,1067,6948,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/27/2016,4000,1067,6949,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/28/2016,4000,1067,6950,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/29/2016,4000,1067,6951,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/30/2016,4000,1067,6952,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/3/2016,4000,1067,6953,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/4/2016,4000,1067,6954,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/5/2016,4000,1067,6955,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/6/2016,4000,1067,6956,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/7/2016,4000,1067,6957,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/10/2016,4000,1067,6958,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/11/2016,4000,1067,6959,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/12/2016,4000,1067,6960,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/13/2016,4000,1067,6961,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/14/2016,4000,1067,6962,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/17/2016,4000,1067,6963,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/18/2016,4000,1067,6964,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/19/2016,4000,1067,6965,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/20/2016,4000,1067,6966,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/21/2016,4000,1067,6967,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/24/2016,4000,1067,6968,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/25/2016,4000,1067,6969,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/26/2016,4000,1067,6970,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/27/2016,4000,1067,6971,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/28/2016,4000,1067,6972,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
10/31/2016,4000,1067,6973,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/1/2016,4000,1067,6974,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/2/2016,4000,1067,6975,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/3/2016,4000,1067,6976,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/4/2016,4000,1067,6977,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/7/2016,4000,1067,6978,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/8/2016,4000,1067,6979,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/9/2016,4000,1067,6980,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/10/2016,4000,1067,6981,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/11/2016,4000,1067,6982,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/14/2016,4000,1067,6983,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/15/2016,4000,1067,6984,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/16/2016,4000,1067,6985,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/17/2016,4000,1067,6986,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/18/2016,4000,1067,6987,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/21/2016,4000,1067,6988,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/22/2016,4000,1067,6989,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/23/2016,4000,1067,6990,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/24/2016,4000,1067,6991,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/25/2016,4000,1067,6992,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/28/2016,4000,1067,6993,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/29/2016,4000,1067,6994,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
11/30/2016,4000,1067,6995,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/1/2016,4000,1067,6996,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/2/2016,4000,1067,6997,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/5/2016,4000,1067,6998,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
12/6/2016,4000,1067,6999,2.0000,17.0000,1.0500,0.1000,0.7800,0.8400,0.2500
9/7/2016,4000,1072,7457,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/8/2016,4000,1072,7458,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/9/2016,4000,1072,7459,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/12/2016,4000,1072,7460,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/13/2016,4000,1072,7461,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/14/2016,4000,1072,7462,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/15/2016,4000,1072,7463,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/16/2016,4000,1072,7464,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/19/2016,4000,1072,7465,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/20/2016,4000,1072,7466,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/21/2016,4000,1072,7467,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/22/2016,4000,1072,7468,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/23/2016,4000,1072,7469,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/26/2016,4000,1072,7470,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/27/2016,4000,1072,7471,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/28/2016,4000,1072,7472,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/29/2016,4000,1072,7473,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/30/2016,4000,1072,7474,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/3/2016,4000,1072,7475,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/4/2016,4000,1072,7476,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/5/2016,4000,1072,7477,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/6/2016,4000,1072,7478,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/7/2016,4000,1072,7479,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/10/2016,4000,1072,7480,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/11/2016,4000,1072,7481,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/12/2016,4000,1072,7482,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/13/2016,4000,1072,7483,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/14/2016,4000,1072,7484,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/17/2016,4000,1072,7485,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/18/2016,4000,1072,7486,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/19/2016,4000,1072,7487,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/20/2016,4000,1072,7488,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/21/2016,4000,1072,7489,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/24/2016,4000,1072,7490,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/25/2016,4000,1072,7491,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/26/2016,4000,1072,7492,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/27/2016,4000,1072,7493,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/28/2016,4000,1072,7494,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
10/31/2016,4000,1072,7495,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/1/2016,4000,1072,7496,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/2/2016,4000,1072,7497,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/3/2016,4000,1072,7498,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/4/2016,4000,1072,7499,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/7/2016,4000,1072,7500,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/8/2016,4000,1072,7501,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/9/2016,4000,1072,7502,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/10/2016,4000,1072,7503,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/11/2016,4000,1072,7504,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/14/2016,4000,1072,7505,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/15/2016,4000,1072,7506,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/16/2016,4000,1072,7507,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/17/2016,4000,1072,7508,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/18/2016,4000,1072,7509,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/21/2016,4000,1072,7510,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/22/2016,4000,1072,7511,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/23/2016,4000,1072,7512,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/24/2016,4000,1072,7513,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/25/2016,4000,1072,7514,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/28/2016,4000,1072,7515,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/29/2016,4000,1072,7516,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
11/30/2016,4000,1072,7517,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
12/1/2016,4000,1072,7518,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
12/2/2016,4000,1072,7519,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
12/5/2016,4000,1072,7520,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
12/6/2016,4000,1072,7521,3.0000,25.5000,1.5800,0.1500,1.1600,1.2600,0.3800
9/7/2016,4000,1058,8074,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/7/2016,4010,1058,8075,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/8/2016,4000,1058,8077,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/8/2016,4010,1058,8078,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/9/2016,4000,1058,8080,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/9/2016,4010,1058,8081,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/12/2016,4000,1058,8083,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/12/2016,4010,1058,8084,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/13/2016,4000,1058,8086,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/13/2016,4010,1058,8087,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/14/2016,4000,1058,8089,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/14/2016,4010,1058,8090,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/15/2016,4000,1058,8092,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/15/2016,4010,1058,8093,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/16/2016,4000,1058,8095,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/16/2016,4010,1058,8096,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/19/2016,4000,1058,8098,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/19/2016,4010,1058,8099,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/20/2016,4000,1058,8101,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/20/2016,4010,1058,8102,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/21/2016,4000,1058,8104,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/21/2016,4010,1058,8105,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/22/2016,4000,1058,8107,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/22/2016,4010,1058,8108,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/23/2016,4000,1058,8110,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/23/2016,4010,1058,8111,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/26/2016,4000,1058,8113,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/26/2016,4010,1058,8114,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/27/2016,4000,1058,8116,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/27/2016,4010,1058,8117,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/28/2016,4000,1058,8119,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/28/2016,4010,1058,8120,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/29/2016,4000,1058,8122,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/29/2016,4010,1058,8123,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
9/30/2016,4000,1058,8125,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
9/30/2016,4010,1058,8126,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
10/3/2016,4000,1058,8128,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
10/3/2016,4010,1058,8129,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
10/4/2016,4000,1058,8131,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
10/4/2016,4010,1058,8132,8.0000,84.0000,5.2100,0.5000,3.8400,4.1600,1.2200
10/5/2016,4000,1058,8134,16.0000,136.0000,8.4300,0.8200,6.2100,6.7400,1.9700
