EmployeeNumber,JobNumber,WorkDate,Hours,Lunch,PayRate,OvertimeHours
3009,3045,9/23/2016,7.9000,0.5000,,0.0000
3010,3045,9/23/2016,8.0300,0.5000,,0.0000
3013,3045,9/23/2016,7.2700,0.5000,,0.0000
3014,3045,9/23/2016,7.9200,0.5000,,0.0000
3015,3045,9/23/2016,6.0200,0.5000,,0.0000
3028,3037,9/23/2016,8.0200,0.5000,,0.0000
3030,3001,9/23/2016,6.9500,0.5000,,0.0000
3043,3045,9/23/2016,8.5300,1.0000,,0.0000
3044,1034,9/23/2016,8.0500,0.5000,,0.0000
3051,3027,9/23/2016,7.9700,0.5000,,0.0000
3071,3045,9/23/2016,8.0000,0.5000,,0.0000
3080,3001,9/23/2016,6.1700,0.5000,,0.0000
3087,3045,9/23/2016,0.0000,0.0000,,0.0000
3095,1053,9/23/2016,5.0000,0.5000,,0.0000
3099,3001,9/23/2016,6.1800,0.5000,,0.0000
3101,3016,9/23/2016,6.2200,0.5000,,0.0000
3105,3037,9/23/2016,8.0800,0.5000,,0.0000
3110,3045,9/23/2016,7.6700,0.5000,,0.0000
3118,3037,9/23/2016,8.0200,0.5000,,0.0000
3120,3045,9/23/2016,7.6700,0.5000,,0.0000
3126,1066,9/23/2016,5.1200,0.5000,,0.0000
3129,1003,9/23/2016,6.5800,0.5000,,0.0000
3137,3025,9/23/2016,6.1300,0.5000,,0.0000
3141,1003,9/23/2016,5.1300,0.5000,,0.0000
3145,1066,9/23/2016,5.1000,0.5000,,0.0000
3148,1057,9/23/2016,4.0300,0.0000,,0.0000
3150,3001,9/23/2016,6.3200,0.5000,,0.0000
3152,3001,9/23/2016,4.4500,0.0000,,0.0000
3153,3001,9/23/2016,7.1000,0.5000,,0.0000
3155,1061,9/23/2016,8.0200,0.5000,,0.0000
3156,1058,9/23/2016,4.9000,0.0000,,0.0000
3165,3001,9/23/2016,6.1000,0.5000,,0.0000
3168,3001,9/23/2016,6.0700,0.5000,,0.0000
3169,3001,9/23/2016,6.1000,0.5000,,0.0000
3175,1003,9/23/2016,7.0000,0.5000,,0.0000
3179,3038,9/23/2016,6.5200,0.5000,,0.0000
3183,3038,9/23/2016,5.5200,0.5000,,0.0000
3186,1066,9/23/2016,5.3300,0.5000,,0.0000
3187,1003,9/23/2016,6.4500,0.5000,,0.0000
3190,3038,9/23/2016,6.5200,0.5000,,0.0000
3191,3045,9/23/2016,7.9800,0.5000,,0.0000
3192,1071,9/23/2016,2.3300,0.0000,,0.0000
3192,1071,9/23/2016,0.0000,0.0000,,0.0000
3192,1071,9/23/2016,2.2200,0.0000,,0.0000
3193,3038,9/23/2016,4.2200,0.0000,,0.0000
3202,3000,9/23/2016,5.0000,0.0000,,0.0000
3204,3038,9/23/2016,8.0200,0.5000,,0.0000
3205,3001,9/23/2016,6.0500,0.5000,,0.0000
3206,3022,9/23/2016,4.0200,0.0000,,0.0000
3207,3045,9/23/2016,6.5800,0.5000,,0.0000
3208,1057,9/23/2016,4.0300,0.0000,,0.0000
3210,1003,9/23/2016,7.0000,0.5000,,0.0000
3211,1051,9/23/2016,4.8000,0.0000,,0.0000
3214,1051,9/23/2016,4.9700,0.0000,,0.0000
3215,1033,9/23/2016,3.8300,0.0000,,0.0000
3218,3008,9/23/2016,4.4700,0.0000,,0.0000
3219,5011,9/23/2016,7.9500,0.5000,,0.0000
3220,3001,9/23/2016,7.7700,0.5000,,0.0000
9060,5014,9/23/2016,0.0000,0.0000,,0.0000
2341,3001,9/23/2016,0.0000,0.0000,,0.0000
3203,3000,9/23/2016,0.0000,0.0000,,0.0000
3203,3000,9/23/2016,5.9700,0.5000,,0.0000
1119,3000,9/23/2016,4.9000,0.5000,,0.0000
2204,3000,9/23/2016,6.8500,0.5000,,0.0000
3176,3001,9/23/2016,7.0300,0.5000,,0.0000
3080,3001,9/23/2016,0.0000,0.0000,,0.0000
3074,3001,9/23/2016,6.0700,0.5000,,0.0000
3048,3000,9/23/2016,4.6500,0.0000,,0.0000
657,3000,9/23/2016,5.9800,0.5000,,0.0000
2589,3005,9/23/2016,3.0000,0.0000,,0.0000
1462,3000,9/23/2016,11.2800,1.0000,,0.0000
1058,3031,9/23/2016,7.5000,0.5000,,0.0000
2200,3000,9/23/2016,8.0000,0.5000,,0.0000
3082,3036,9/23/2016,3.3200,0.0000,,0.0000
2245,3000,9/23/2016,0.0000,0.0000,,0.0000
1780,7002,9/23/2016,15.2200,0.0000,,0.0000
3162,903000,9/23/2016,7.5200,0.5000,,0.0000
851,3031,9/23/2016,6.6200,0.5000,,0.0000
2089,3000,9/23/2016,10.5000,1.0000,,0.0000
2959,903000,9/23/2016,7.0300,0.5000,,0.0000
2636,3000,9/23/2016,0.0000,0.0000,,0.0000
1496,3004,9/23/2016,7.5500,1.0000,,0.0000
379,5000,9/23/2016,8.7500,1.0000,,0.0000
831,3003,9/23/2016,7.2200,0.5000,,0.0000
2844,3003,9/23/2016,7.1300,0.5000,,0.0000
2052,7002,9/23/2016,5.5700,0.5000,,0.0000
2052,3003,9/23/2016,6.3800,0.5000,,0.0000
2099,903001,9/23/2016,6.2700,0.5000,,0.0000
3078,7002,9/23/2016,5.5800,0.5000,,0.0000
3078,7002,9/23/2016,0.0000,0.0000,,0.0000
3078,903001,9/23/2016,6.2300,0.5000,,0.0000
2305,903001,9/23/2016,7.8300,0.5000,,0.0000
3001,3045,9/23/2016,7.3300,0.5000,,0.0000
3023,3045,9/23/2016,7.3500,0.5000,,0.0000
3167,3001,9/23/2016,0.0000,0.0000,,0.0000
3173,1057,9/23/2016,10.3200,1.0000,,0.0000
2620,3000,9/23/2016,6.8000,0.7500,,0.0000
3138,3006,9/23/2016,6.6000,0.5000,,0.0000
1169,3025,9/23/2016,6.7200,0.5000,,0.0000
1366,3027,9/23/2016,7.5700,0.5000,,0.0000
9009,5013,9/23/2016,3.0000,0.0000,12.0000,0.0000
9039,5013,9/23/2016,5.7200,0.0000,12.0000,0.0000
9025,5013,9/23/2016,4.5000,0.0000,10.0000,0.0000
9064,5013,9/23/2016,6.5700,0.0000,9.0000,0.0000
9070,5013,9/23/2016,5.5000,0.0000,8.5000,0.0000
9058,5013,9/23/2016,5.3500,0.0000,8.5000,0.0000
9034,5013,9/23/2016,4.2500,0.0000,9.0000,0.0000
9082,5014,9/23/2016,8.3000,0.0000,11.0000,6.6200
9013,5014,9/23/2016,9.8000,0.0000,8.3000,0.8400
9016,5014,9/23/2016,8.0000,0.0000,17.3300,0.0000
9075,5014,9/23/2016,8.0000,0.0000,21.6300,0.0000
9021,5014,9/23/2016,8.0000,0.0000,,0.0000
9088,5014,9/23/2016,8.0000,0.0000,19.2300,0.0000
9069,5014,9/23/2016,8.9800,0.0000,12.0000,0.0000
9083,5014,9/23/2016,8.8800,0.0000,11.0000,0.0000
9084,5014,9/23/2016,9.2500,0.0000,8.0500,0.0000
9071,5014,9/23/2016,8.6000,0.0000,12.0000,0.0000
9042,5014,9/23/2016,8.6000,0.0000,12.0000,0.0000
9079,5014,9/23/2016,8.4300,0.0000,11.0000,0.0000
9017,5014,9/23/2016,5.2700,0.0000,15.0000,0.0000
9006,5014,9/23/2016,5.7800,0.0000,8.0500,0.0000
9060,5014,9/23/2016,4.6500,0.0000,6.0000,0.0000
9027,5014,9/23/2016,6.8700,0.0000,6.0000,0.0000
9007,5014,9/23/2016,6.9300,0.0000,7.0000,0.0000
9026,5014,9/23/2016,6.2800,0.0000,10.0000,0.0000
9080,5014,9/23/2016,8.0000,,,0.0000
1788,4500,9/23/2016,3.9500,0.0000,,0.0000
2890,1070,9/23/2016,1.2700,0.0000,,0.0000
2020,4040,9/23/2016,5.0200,0.5000,,0.0000
1425,3033,9/24/2016,0.0000,0.0000,,0.0000
2830,3001,9/24/2016,0.0000,0.0000,,0.0000
2830,3001,9/24/2016,0.0000,0.0000,,0.0000
2830,3001,9/24/2016,0.0000,0.0000,,0.0000
2781,3001,9/24/2016,6.0000,0.5000,,0.0000
2781,3001,9/24/2016,0.0000,0.0000,,0.0000
2501,3000,9/24/2016,0.0000,0.0000,,0.0000
2636,3000,9/24/2016,0.0000,0.0000,,0.0000
907,3008,9/24/2016,3.9700,0.0000,,0.0000
1704,1041,9/24/2016,0.0000,0.0000,,0.0000
2200,3000,9/24/2016,4.1200,0.0000,,0.0000
2968,3046,9/24/2016,4.0300,0.0000,,0.0000
656,3001,9/24/2016,0.0000,0.0000,,0.0000
999,3012,9/24/2016,8.0200,0.5000,,0.0000
1092,3000,9/24/2016,5.0200,0.5000,,0.0000
1119,3000,9/24/2016,7.1300,0.5000,,0.0000
1169,3025,9/24/2016,5.0800,0.5000,,0.0000
1957,3000,9/24/2016,4.9300,0.5000,,0.0000
1986,3012,9/24/2016,8.0000,0.5000,,0.0000
2066,5011,9/24/2016,8.1200,0.5000,,0.0000
2142,3012,9/24/2016,8.0000,0.5000,,0.0000
2367,3029,9/24/2016,7.0800,0.5000,,0.0000
2374,3016,9/24/2016,7.0700,0.5000,,0.0000
2487,3012,9/24/2016,7.8200,0.5000,,0.0000
2767,5011,9/24/2016,8.0300,0.5000,,0.0000
2950,1055,9/24/2016,2.7200,0.0000,,0.0000
2951,3012,9/24/2016,5.3200,0.5000,,0.0000
3079,3000,9/24/2016,7.1300,0.5000,,0.0000
3160,3012,9/24/2016,7.8300,0.5000,,0.0000
3209,5011,9/24/2016,8.1300,0.5000,,0.0000
3215,1033,9/24/2016,1.6800,0.0000,,0.0000
607,3001,9/24/2016,5.4000,0.5000,,0.0000
618,3000,9/24/2016,7.0800,0.5000,,0.0000
782,3001,9/24/2016,5.1300,0.5000,,0.0000
831,3001,9/24/2016,5.1300,0.5000,,0.0000
1196,3001,9/24/2016,5.1500,0.5000,,0.0000
1295,3037,9/24/2016,6.5200,0.5000,,0.0000
1905,7001,9/24/2016,11.5500,1.0000,,0.0000
1980,7001,9/24/2016,9.0800,1.0000,,0.0000
2020,4040,9/24/2016,3.9200,0.0000,,0.0000
2052,7001,9/24/2016,9.0800,1.0000,,0.0000
2093,3001,9/24/2016,5.0500,0.5000,,0.0000
2099,7001,9/24/2016,8.7500,1.0000,,0.0000
2110,5011,9/24/2016,7.9300,0.5000,,0.0000
2128,3008,9/24/2016,0.0000,0.0000,,0.0000
2144,5011,9/24/2016,8.0300,0.5000,,0.0000
2170,3001,9/24/2016,5.2000,0.5000,,0.0000
2172,7001,9/24/2016,10.9300,1.0000,,0.0000
2201,7001,9/24/2016,9.7000,1.0000,,0.0000
2282,7001,9/24/2016,11.8500,1.0000,,0.0000
2338,7001,9/24/2016,8.7700,1.0000,,0.0000
2341,7001,9/24/2016,9.4800,1.0000,,0.0000
2365,5011,9/24/2016,8.0700,0.5000,,0.0000
2370,5011,9/24/2016,8.0200,0.5000,,0.0000
2400,7001,9/24/2016,8.1300,1.0000,,0.0000
2421,3000,9/24/2016,6.1500,0.5000,,0.0000
2570,7001,9/24/2016,0.0000,0.0000,,0.0000
2576,7001,9/24/2016,8.1300,1.0000,,0.0000
2651,1066,9/24/2016,7.9500,0.5000,,0.0000
2684,3029,9/24/2016,7.7200,0.5000,,0.0000
2724,3025,9/24/2016,4.1500,0.0000,,0.0000
2781,3001,9/24/2016,5.0700,0.5000,,0.0000
2806,3025,9/24/2016,4.1300,0.0000,,0.0000
2830,3001,9/24/2016,5.1800,0.5000,,0.0000
2945,3027,9/24/2016,5.0800,0.5000,,0.0000
2959,3000,9/24/2016,8.5500,1.0000,,0.0000
2960,3001,9/24/2016,4.9300,0.5000,,0.0000
3025,3045,9/24/2016,11.3200,1.0000,,0.0000
3030,3001,9/24/2016,5.0500,0.5000,,0.0000
3060,3029,9/24/2016,7.7200,0.5000,,0.0000
3074,7001,9/24/2016,8.5200,1.0000,,0.0000
3078,7001,9/24/2016,9.0500,1.0000,,0.0000
3080,3001,9/24/2016,5.0700,0.5000,,0.0000
3119,5011,9/24/2016,8.0200,0.5000,,0.0000
3152,7001,9/24/2016,9.7000,1.0000,,0.0000
3165,7001,9/24/2016,8.7500,1.0000,,0.0000
3168,7001,9/24/2016,8.6200,1.0000,,0.0000
3173,1056,9/24/2016,0.0000,0.0000,,0.0000
3176,7001,9/24/2016,5.7200,0.5000,,0.0000
3219,5011,9/24/2016,7.8200,0.5000,,0.0000
3220,3001,9/24/2016,5.1200,0.5000,,0.0000
3203,3000,9/24/2016,9.1700,1.0000,,0.0000
657,3000,9/24/2016,4.6000,0.0000,,0.0000
2589,3000,9/24/2016,11.0000,1.0000,,0.0000
851,3031,9/24/2016,6.9500,0.5000,,0.0000
801,7003,9/24/2016,4.5000,0.5000,,0.0000
2731,7003,9/24/2016,4.7000,0.0000,,0.0000
1961,7003,9/24/2016,8.1200,0.5000,,0.0000
1780,7003,9/24/2016,11.9200,1.0000,,0.0000
656,7003,9/24/2016,8.0800,0.5000,,0.0000
3082,7003,9/24/2016,6.6300,0.5000,,0.0000
1462,7003,9/24/2016,9.8700,1.0000,,0.0000
2089,7003,9/24/2016,8.1800,1.0000,,0.0000
2401,7003,9/24/2016,6.5000,0.5000,,0.0000
2401,903001,9/24/2016,2.4700,1.0000,,0.0000
2623,903001,9/24/2016,2.4700,1.0000,,0.0000
2623,7003,9/24/2016,6.4800,0.5000,,0.0000
2634,3025,9/24/2016,5.9500,0.5000,,0.0000
1169,3025,9/24/2016,6.3500,0.5000,,0.0000
3173,1056,9/24/2016,12.1200,1.0000,,0.0000
9082,5014,9/24/2016,7.8200,0.0000,11.0000,7.8200
9016,5014,9/24/2016,8.0000,0.0000,17.3300,8.0000
9075,5014,9/24/2016,8.0000,0.0000,21.6300,8.0000
9021,5014,9/24/2016,8.0000,0.0000,,0.0000
9088,5014,9/24/2016,8.0000,0.0000,19.2300,8.0000
9013,5014,9/24/2016,10.0500,0.0000,8.3000,10.0500
9042,5014,9/24/2016,9.0700,0.0000,12.0000,6.0100
9079,5014,9/24/2016,9.1200,0.0000,11.0000,9.0800
9084,5014,9/24/2016,9.5000,0.0000,8.0500,0.0000
9083,5014,9/24/2016,8.9700,0.0000,11.0000,0.0000
9071,5014,9/24/2016,8.9700,0.0000,12.0000,5.2000
9017,5014,9/24/2016,6.4800,0.0000,15.0000,0.0000
9069,5014,9/24/2016,8.8300,0.0000,12.0000,7.9600
9006,5014,9/24/2016,8.6300,0.0000,8.0500,0.0000
9000,5014,9/24/2016,7.2000,0.0000,6.0000,0.0000
9056,5014,9/24/2016,6.8500,0.0000,5.0300,0.0000
9026,5014,9/24/2016,7.1300,0.0000,10.0000,0.0000
9027,5014,9/24/2016,7.6300,0.0000,6.0000,0.0000
9060,5014,9/24/2016,6.9500,0.0000,6.0000,0.0000
9007,5014,9/24/2016,7.4800,0.0000,7.0000,0.0000
2636,3000,9/25/2016,0.0000,0.0000,,0.0000
2960,3001,9/25/2016,0.0000,0.0000,,0.0000
2620,3000,9/25/2016,0.0000,0.0000,,0.0000
1169,3025,9/25/2016,4.1500,0.0000,,0.0000
2066,5011,9/25/2016,7.9700,0.5000,,0.0000
2501,3000,9/25/2016,5.0500,0.5000,,0.0000
2547,3000,9/25/2016,5.1000,0.5000,,0.0000
2767,5011,9/25/2016,8.0000,0.5000,,0.0000
2848,5011,9/25/2016,8.0000,0.5000,,0.0000
9017,5014,9/25/2016,4.9000,0.0000,15.0000,0.0000
643,3001,9/25/2016,4.7800,0.5000,,0.0000
645,3001,9/25/2016,5.0300,0.5000,,0.0000
738,3001,9/25/2016,4.7200,0.5000,,0.0000
830,3001,9/25/2016,4.7500,0.5000,,0.0000
1099,3001,9/25/2016,5.0300,0.5000,,0.0000
1209,3001,9/25/2016,5.0300,0.5000,,0.0000
1449,3000,9/25/2016,6.0500,0.5000,,0.0000
1873,3001,9/25/2016,4.8500,0.5000,,0.0000
1918,3001,9/25/2016,4.8500,0.5000,,0.0000
2110,5011,9/25/2016,8.0000,0.5000,,0.0000
2286,3000,9/25/2016,6.0000,0.5000,,0.0000
2365,5011,9/25/2016,8.1000,0.5000,,0.0000
2370,5011,9/25/2016,8.0000,0.5000,,0.0000
2374,3016,9/25/2016,7.2200,0.5000,,0.0000
2571,3001,9/25/2016,5.7500,0.5000,,0.0000
2641,3001,9/25/2016,6.4000,0.5000,,0.0000
2684,3016,9/25/2016,8.1000,1.0000,,0.0000
2724,3025,9/25/2016,3.1800,0.0000,,0.0000
2741,3042,9/25/2016,4.1200,0.0000,,0.0000
2806,3025,9/25/2016,3.1800,0.0000,,0.0000
2848,3042,9/25/2016,4.0700,0.0000,,0.0000
2856,5011,9/25/2016,8.1200,0.5000,,0.0000
2959,3000,9/25/2016,9.3200,1.0000,,0.0000
2963,3001,9/25/2016,5.0300,0.5000,,0.0000
2976,3001,9/25/2016,5.0500,0.5000,,0.0000
2989,3042,9/25/2016,3.9800,0.0000,,0.0000
3025,3045,9/25/2016,0.0000,0.0000,,0.0000
3060,3016,9/25/2016,8.1000,1.0000,,0.0000
3098,3042,9/25/2016,3.9800,0.0000,,0.0000
3119,5011,9/25/2016,8.0200,0.5000,,0.0000
3133,3042,9/25/2016,4.8200,0.0000,,0.0000
1366,6008,9/25/2016,11.7500,1.0000,,0.0000
9016,5014,9/25/2016,0.0000,0.0000,,0.0000
9075,5014,9/25/2016,0.0000,0.0000,,0.0000
9042,5014,9/25/2016,6.4700,0.0000,12.0000,6.4700
9069,5014,9/25/2016,6.0000,0.0000,12.0000,6.0000
9079,5014,9/25/2016,6.6500,0.0000,11.0000,6.6500
9083,5014,9/25/2016,5.9800,0.0000,11.0000,2.9200
9013,5014,9/25/2016,6.0700,0.0000,8.3000,6.0700
9071,5014,9/25/2016,5.8000,0.0000,12.0000,5.8000
9082,5014,9/25/2016,6.2700,0.0000,11.0000,6.2700
9084,5014,9/25/2016,5.8500,0.0000,8.0500,1.6000
1058,3031,9/25/2016,6.1200,0.5000,,0.0000
3082,3000,9/25/2016,7.8300,0.5000,,0.0000
2204,3000,9/25/2016,7.0500,0.5000,,0.0000
851,3000,9/26/2016,6.6800,0.5000,,0.0000
1119,3000,9/26/2016,6.0800,0.5000,,0.0000
1549,1037,9/26/2016,2.5200,0.0000,,0.0000
1549,1074,9/26/2016,1.9700,0.0000,,0.0000
1549,1037,9/26/2016,0.3500,0.0000,,0.0000
2501,3000,9/26/2016,4.5200,0.0000,,0.0000
3088,4040,9/26/2016,2.0500,0.0000,,0.0000
9009,5013,9/26/2016,3.1200,0.0000,,0.0000
9044,5013,9/26/2016,0.0000,0.0000,,0.0000
9063,5013,9/26/2016,0.8800,0.0000,,0.0000
9085,5013,9/26/2016,2.3800,0.0000,,0.0000
9087,5013,9/26/2016,4.7700,0.0000,,0.0000
3068,3000,9/26/2016,0.0000,0.0000,,0.0000
186,1003,9/26/2016,7.9700,0.5000,,0.0000
357,1003,9/26/2016,7.9800,0.5000,,0.0000
512,3008,9/26/2016,8.0700,0.5000,,0.0000
610,3000,9/26/2016,6.9200,0.5000,,0.0000
618,3000,9/26/2016,7.0500,0.5000,,0.0000
801,3000,9/26/2016,8.1000,0.5000,,0.0000
811,1058,9/26/2016,4.2200,0.0000,,0.0000
827,3012,9/26/2016,8.0000,0.5000,,0.0000
841,3008,9/26/2016,8.0700,0.5000,,0.0000
854,3012,9/26/2016,6.8700,0.5000,,0.0000
877,3012,9/26/2016,8.0000,0.5000,,0.0000
893,3012,9/26/2016,8.0500,0.5000,,0.0000
1002,3027,9/26/2016,8.0200,0.5000,,0.0000
1058,3000,9/26/2016,7.5300,0.5000,,0.0000
1065,3000,9/26/2016,7.0200,0.5000,,0.0000
1067,3012,9/26/2016,6.3300,0.5000,,0.0000
1092,3000,9/26/2016,7.0500,0.5000,,0.0000
1169,3025,9/26/2016,0.0000,0.0000,,0.0000
1170,3025,9/26/2016,7.9300,0.5000,,0.0000
1217,3027,9/26/2016,8.0500,0.5000,,0.0000
1252,3027,9/26/2016,8.0200,0.5000,,0.0000
1295,3027,9/26/2016,3.8500,0.0000,,0.0000
1362,1025,9/26/2016,8.0200,0.5000,,0.0000
1382,3008,9/26/2016,0.0000,0.0000,,0.0000
1436,3012,9/26/2016,8.0200,0.5000,,0.0000
1462,3000,9/26/2016,7.2800,0.5000,,0.0000
1482,3000,9/26/2016,7.0000,0.5000,,0.0000
1496,3000,9/26/2016,8.0500,0.5000,,0.0000
1610,3025,9/26/2016,7.8800,0.5000,,0.0000
1884,4037,9/26/2016,8.1800,0.5000,,0.0000
1905,7001,9/26/2016,7.6800,0.5000,,0.0000
1957,3000,9/26/2016,7.0300,0.5000,,0.0000
1969,1066,9/26/2016,8.2000,0.5000,,0.0000
1991,3008,9/26/2016,8.0700,0.5000,,0.0000
2066,5011,9/26/2016,7.9700,0.5000,,0.0000
2089,3000,9/26/2016,7.0000,0.5000,,0.0000
2200,3000,9/26/2016,8.0200,0.5000,,0.0000
2215,3037,9/26/2016,8.0200,0.5000,,0.0000
2264,3037,9/26/2016,8.0200,0.5000,,0.0000
2284,3008,9/26/2016,8.0500,0.5000,,0.0000
2333,3040,9/26/2016,8.0800,0.5000,,0.0000
2388,3027,9/26/2016,0.0000,0.0000,,0.0000
2421,3000,9/26/2016,8.0300,0.5000,,0.0000
2482,3000,9/26/2016,7.0000,0.5000,,0.0000
2505,3040,9/26/2016,8.0800,0.5000,,0.0000
2547,3000,9/26/2016,7.2200,0.5000,,0.0000
2595,3045,9/26/2016,5.6700,0.5000,,0.0000
2613,3000,9/26/2016,7.5300,0.5000,,0.0000
2614,3027,9/26/2016,8.0300,0.5000,,0.0000
2620,3000,9/26/2016,5.8200,0.5000,,0.0000
2632,3012,9/26/2016,8.0200,0.5000,,0.0000
2648,1053,9/26/2016,7.9800,0.5000,,0.0000
2654,3040,9/26/2016,7.0000,0.5000,,0.0000
2712,3037,9/26/2016,8.0200,0.5000,,0.0000
2731,3000,9/26/2016,8.0500,0.5000,,0.0000
2768,3000,9/26/2016,6.4300,0.5000,,0.0000
2769,1058,9/26/2016,0.0000,0.0000,,0.0000
2772,3000,9/26/2016,7.5200,0.5000,,0.0000
2774,3027,9/26/2016,7.9800,0.5000,,0.0000
2834,3000,9/26/2016,7.0200,0.5000,,0.0000
2846,3027,9/26/2016,0.0000,0.0000,,0.0000
2850,5011,9/26/2016,8.2200,0.5000,,0.0000
2949,3000,9/26/2016,7.5300,0.5000,,0.0000
2950,1055,9/26/2016,2.0000,0.0000,,0.0000
2959,3000,9/26/2016,7.0200,0.5000,,0.0000
2991,3046,9/26/2016,7.0500,0.5000,,0.0000
3021,3045,9/26/2016,8.0700,0.5000,,0.0000
3022,3045,9/26/2016,8.1200,0.5000,,0.0000
3026,3045,9/26/2016,8.1200,0.5000,,0.0000
3040,3027,9/26/2016,7.9000,0.5000,,0.0000
3052,3000,9/26/2016,7.5200,0.5000,,0.0000
3079,3000,9/26/2016,6.8500,0.5000,,0.0000
3107,3038,9/26/2016,5.3500,0.5000,,0.0000
3122,3045,9/26/2016,8.1300,0.5000,,0.0000
3142,4500,9/26/2016,8.5000,0.5000,,0.0000
3143,3016,9/26/2016,8.1500,0.5000,,0.0000
3149,3000,9/26/2016,8.0000,0.5000,,0.0000
3170,3000,9/26/2016,5.5000,0.5000,,0.0000
3174,4500,9/26/2016,4.6800,0.5000,,0.0000
3197,7001,9/26/2016,6.1000,0.5000,,0.0000
3199,3038,9/26/2016,8.3500,0.5000,,0.0000
3203,3000,9/26/2016,7.1200,0.5000,,0.0000
3209,5011,9/26/2016,8.2200,0.5000,,0.0000
3212,1033,9/26/2016,8.0500,0.5000,,0.0000
9034,5013,9/26/2016,1.8300,0.0000,,0.0000
9044,5013,9/26/2016,0.9500,0.0000,,0.0000
9058,5013,9/26/2016,4.8300,0.0000,,0.0000
9063,5013,9/26/2016,2.7700,0.0000,,0.0000
9064,5013,9/26/2016,6.9000,0.5000,,0.0000
9085,5013,9/26/2016,2.6500,0.0000,,0.0000
607,3016,9/26/2016,7.5000,0.5000,,0.0000
643,3001,9/26/2016,5.5000,0.5000,,0.0000
645,3001,9/26/2016,6.1000,0.5000,,0.0000
653,3001,9/26/2016,5.5700,0.5000,,0.0000
656,3001,9/26/2016,8.0800,0.5000,,0.0000
676,3000,9/26/2016,12.0000,1.0000,,0.0000
682,3001,9/26/2016,7.8300,0.5000,,0.0000
738,3001,9/26/2016,5.5200,0.5000,,0.0000
745,3001,9/26/2016,7.3200,0.5000,,0.0000
782,3001,9/26/2016,7.0500,0.5000,,0.0000
826,3001,9/26/2016,6.8500,0.5000,,0.0000
830,3001,9/26/2016,5.5000,0.5000,,0.0000
831,3001,9/26/2016,7.0500,0.5000,,0.0000
907,3008,9/26/2016,6.6200,0.5000,,0.0000
999,3012,9/26/2016,8.0300,0.5000,,0.0000
1012,3001,9/26/2016,5.2000,0.5000,,0.0000
1020,1032,9/26/2016,5.5700,0.5000,,0.0000
1020,1032,9/26/2016,0.0000,0.0000,,0.0000
1027,3001,9/26/2016,5.7500,0.5000,,0.0000
1029,3001,9/26/2016,5.5500,0.5000,,0.0000
1099,3001,9/26/2016,6.1000,0.5000,,0.0000
1185,3027,9/26/2016,7.9800,0.5000,,0.0000
1196,3001,9/26/2016,7.0500,0.5000,,0.0000
1209,3001,9/26/2016,6.1000,0.5000,,0.0000
1240,3045,9/26/2016,7.9700,0.5000,,0.0000
1357,1033,9/26/2016,4.0300,0.0000,,0.0000
1390,1033,9/26/2016,3.8300,0.0000,,0.0000
1449,3000,9/26/2016,5.0000,0.0000,,0.0000
1693,3008,9/26/2016,4.5300,0.0000,,0.0000
1704,1041,9/26/2016,5.0500,0.5000,,0.0000
1780,3001,9/26/2016,8.1300,0.5000,,0.0000
1827,3025,9/26/2016,6.0200,0.5000,,0.0000
1873,3001,9/26/2016,5.5000,0.5000,,0.0000
1918,3001,9/26/2016,5.1000,0.5000,,0.0000
1932,1033,9/26/2016,4.0300,0.0000,,0.0000
1961,3001,9/26/2016,8.0800,0.5000,,0.0000
1980,3001,9/26/2016,6.1200,0.5000,,0.0000
1986,3012,9/26/2016,7.0500,0.5000,,0.0000
2020,4040,9/26/2016,4.9700,0.5000,,0.0000
2051,3016,9/26/2016,6.2300,0.5000,,0.0000
2052,3001,9/26/2016,6.1200,0.5000,,0.0000
2093,3001,9/26/2016,5.8800,0.5000,,0.0000
2099,3001,9/26/2016,6.3300,0.5000,,0.0000
2109,3016,9/26/2016,6.3300,0.5000,,0.0000
2142,3012,9/26/2016,6.9800,0.5000,,0.0000
2170,3001,9/26/2016,6.2500,0.5000,,0.0000
2172,3001,9/26/2016,7.6300,0.5000,,0.0000
2176,3008,9/26/2016,6.0800,0.5000,,0.0000
2201,3017,9/26/2016,7.2700,0.5000,,0.0000
2204,3000,9/26/2016,5.0000,0.0000,,0.0000
2229,4040,9/26/2016,3.9800,0.0000,,0.0000
2282,3016,9/26/2016,8.0000,0.5000,,0.0000
2305,3001,9/26/2016,8.1500,0.5000,,0.0000
2306,1053,9/26/2016,4.0000,0.0000,,0.0000
2338,3001,9/26/2016,6.0200,0.5000,,0.0000
2341,3001,9/26/2016,8.1000,0.5000,,0.0000
2365,5011,9/26/2016,8.0300,0.5000,,0.0000
2370,5011,9/26/2016,7.9500,0.5000,,0.0000
2376,3001,9/26/2016,6.0000,0.5000,,0.0000
2379,3008,9/26/2016,5.5300,0.5000,,0.0000
2381,3001,9/26/2016,7.2800,0.5000,,0.0000
2400,3001,9/26/2016,6.2200,0.5000,,0.0000
2401,3001,9/26/2016,6.2000,0.5000,,0.0000
2402,3008,9/26/2016,8.4000,1.0000,,0.0000
2406,3001,9/26/2016,7.4200,0.5000,,0.0000
2426,1033,9/26/2016,7.5700,0.5000,,0.0000
2458,1003,9/26/2016,7.5700,0.5000,,0.0000
2480,1066,9/26/2016,5.2200,0.5000,,0.0000
