ID,JobNumber,EmployeeNumber,WorkDate,CategoriesDetailID,RecordTypeID,SequenceNumber,Hours,InTime,OutTime,Lunch,ForceOTToThisJob,PayRate,SpecialPayRate,PaidByCheckID,OvertimeHours,DoubletimeHours,WorkTicketNumber
113178,3001,2376,12/02/2016,1,5,1,5.15,12/30/1899 9:57:00 PM,12/30/1899 3:36:00 AM,0.5,0,8.05,0,13607,0,0,
113179,3008,2379,12/02/2016,1,5,1,5.4,12/30/1899 5:10:00 PM,12/30/1899 11:04:00 PM,0.5,0,8.05,0,13608,0,0,
113180,3001,2381,12/02/2016,1,5,1,6.72,12/30/1899 8:47:00 PM,12/30/1899 4:00:00 AM,0.5,0,8.05,0,13609,0,0,
113181,1003,2388,12/02/2016,1,5,1,0,12/30/1899 3:27:00 PM,,0,0,,0,,0,0,
113182,3001,2400,12/02/2016,1,5,2,5.05,12/30/1899 9:00:00 PM,12/30/1899 2:33:00 AM,0.5,0,8.05,0,13611,0,0,
113183,3001,2401,11/30/2016,1,8,1,5.5,12/30/1899 8:55:00 PM,12/30/1899 2:55:00 AM,0.5,0,8.05,0,13612,0,0,
113184,3001,2401,12/02/2016,1,5,2,5,12/30/1899 9:00:00 PM,12/30/1899 2:30:00 AM,0.5,0,8.05,0,13612,0,0,
113185,1033,2426,12/02/2016,1,8,1,4.1,12/30/1899 5:54:00 PM,12/30/1899 10:00:00 PM,0,0,12,0,13615,0,0,
113186,1003,2458,12/02/2016,1,5,1,7.53,12/30/1899 5:50:00 PM,12/30/1899 1:52:00 AM,0.5,0,10,0,13616,0,0,
113187,1061,2491,12/02/2016,1,5,1,3.83,12/30/1899 6:09:00 PM,12/30/1899 9:59:00 PM,0,0,9,0,13620,0,0,
113188,3040,2505,12/02/2016,1,5,1,10.08,12/30/1899 8:54:00 AM,12/30/1899 7:59:00 PM,1,0,8.5,0,13622,3.7,0,
113189,3027,2508,12/02/2016,1,5,1,8.03,12/30/1899 11:58:00 AM,12/30/1899 8:30:00 PM,0.5,0,9.25,0,13623,0.13,0,
113190,1051,2510,12/02/2016,1,5,1,4.83,12/30/1899 6:10:00 PM,12/30/1899 11:00:00 PM,0,0,10,0,13624,0,0,
113191,3037,2537,12/02/2016,1,5,1,5.3,12/30/1899 3:44:00 PM,12/30/1899 9:32:00 PM,0.5,0,11,0,13625,0,0,
113192,3000,2570,12/02/2016,1,5,1,5.02,12/30/1899 3:00:00 PM,12/30/1899 8:01:00 PM,0,0,8.05,0,13627,0,0,
113193,3001,2571,12/02/2016,1,5,1,5.2,12/30/1899 8:50:00 PM,12/30/1899 2:32:00 AM,0.5,0,8.05,0,13628,0,0,
113194,3001,2578,12/02/2016,1,5,2,5.15,12/30/1899 9:57:00 PM,12/30/1899 3:36:00 AM,0.5,0,8.05,0,13631,0,0,
113195,4040,2601,12/02/2016,1,5,1,4,12/30/1899 5:30:00 PM,12/30/1899 9:30:00 PM,0,0,9,0,13633,0,0,
113196,3000,2609,12/02/2016,1,5,1,4.62,12/30/1899 2:51:00 PM,12/30/1899 7:29:00 PM,0,0,8.05,0,13634,0,0,
113197,3027,2614,12/02/2016,1,5,1,8.03,12/30/1899 11:59:00 AM,12/30/1899 8:31:00 PM,0.5,0,8.75,0,13637,0.15,0,
113198,3001,2623,12/02/2016,1,5,1,5,12/30/1899 9:00:00 PM,12/30/1899 2:30:00 AM,0.5,0,8.05,0,13639,0,0,
113199,3025,2634,12/02/2016,1,5,1,5.93,12/30/1899 6:00:00 PM,12/30/1899 12:26:00 AM,0.5,0,8.05,0,13642,0,0,
113200,1058,2644,12/02/2016,1,5,1,4.02,12/30/1899 6:00:00 PM,12/30/1899 10:01:00 PM,0,0,9,0,13645,0,0,
113201,1057,2661,12/02/2016,1,5,1,5.02,12/30/1899 6:00:00 PM,12/30/1899 11:01:00 PM,0,0,10,0,13648,0,0,
113202,1056,2661,12/02/2016,1,5,1,1.23,12/30/1899 11:01:00 PM,12/30/1899 12:15:00 AM,0,0,10,0,13648,0,0,
113203,3001,2682,12/02/2016,1,5,1,7.52,12/30/1899 6:46:00 PM,12/30/1899 2:47:00 AM,0.5,0,10,0,13649,0,0,
113204,3001,2684,12/02/2016,1,5,1,6.33,12/30/1899 7:27:00 PM,12/30/1899 2:17:00 AM,0.5,0,8.05,0,13650,0,0,
113205,1066,2704,12/02/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113206,1066,2704,12/02/2016,1,5,2,5.77,12/30/1899 6:08:00 PM,12/30/1899 12:24:00 AM,0.5,0,9,0,13653,0,0,
113207,3025,2724,12/02/2016,1,5,1,6,12/30/1899 5:45:00 PM,12/30/1899 12:15:00 AM,0.5,0,8.05,0,13655,0,0,
113208,3001,2730,12/02/2016,1,5,1,4.53,12/30/1899 8:24:00 PM,12/30/1899 12:56:00 AM,0,0,10,0,13656,0,0,
113209,5011,2752,12/02/2016,1,5,1,8.17,12/30/1899 5:20:00 PM,12/30/1899 2:00:00 AM,0.5,0,9,0,13662,0,0,
113210,1058,2769,12/02/2016,1,5,1,4.02,12/30/1899 6:00:00 PM,12/30/1899 10:01:00 PM,0,0,9,0,13665,0,0,
113211,3001,2781,12/02/2016,1,5,1,5.2,12/30/1899 8:50:00 PM,12/30/1899 2:32:00 AM,0.5,0,8.05,0,13669,0,0,
113212,3001,2783,12/02/2016,1,5,1,6.87,12/30/1899 6:01:00 PM,12/30/1899 1:23:00 AM,0.5,0,8.05,0,13670,0,0,
113213,1032,2784,12/02/2016,1,5,1,5.5,12/30/1899 4:00:00 PM,12/30/1899 10:00:00 PM,0.5,0,8.5,0,13671,0,0,
113214,3038,2789,12/02/2016,1,5,1,6.42,12/30/1899 3:00:00 PM,12/30/1899 9:55:00 PM,0.5,0,9,0,13672,0,0,
113215,3025,2806,12/02/2016,1,5,1,6,12/30/1899 5:45:00 PM,12/30/1899 12:15:00 AM,0.5,0,8.05,0,13673,0,0,
113216,3003,2844,12/02/2016,1,5,1,6.67,12/30/1899 8:51:00 PM,12/30/1899 4:01:00 AM,0.5,0,8.05,0,13676,0,0,
113217,5011,2848,12/02/2016,1,5,1,8.13,12/30/1899 5:21:00 PM,12/30/1899 1:59:00 AM,0.5,0,8.75,0,13678,0,0,
113218,5011,2856,12/02/2016,1,5,1,8,12/30/1899 3:30:00 PM,12/30/1899,0.5,0,8.75,0,13680,0,0,
113219,1065,2858,12/02/2016,1,5,1,3.5,12/30/1899 6:11:00 PM,12/30/1899 9:41:00 PM,0,0,9,0,13682,0,0,
113220,3027,2887,12/02/2016,1,5,1,8.05,12/30/1899 11:57:00 AM,12/30/1899 8:30:00 PM,0.5,0,8.75,0,13684,0.01,0,
113221,3025,2888,12/02/2016,1,5,1,6.22,12/30/1899 5:46:00 PM,12/30/1899 12:29:00 AM,0.5,0,8.05,0,13685,0,0,
113222,1070,2890,12/02/2016,1,8,1,2.02,12/30/1899 6:48:00 PM,12/30/1899 8:49:00 PM,0,0,9,0,13686,0,0,
113223,1068,2890,12/02/2016,1,8,1,2.18,12/30/1899 8:49:00 PM,12/30/1899 11:00:00 PM,0,0,9,0,13686,0,0,
113224,1003,2924,12/02/2016,1,5,1,6.23,12/30/1899 6:53:00 PM,12/30/1899 1:37:00 AM,0.5,0,8.45,0,13687,0,0,
113225,1003,2931,12/02/2016,1,5,1,6.25,12/30/1899 6:52:00 PM,12/30/1899 1:37:00 AM,0.5,0,8.45,0,13688,0,0,
113226,1058,2940,12/02/2016,1,8,1,8.02,12/30/1899 1:30:00 PM,12/30/1899 10:01:00 PM,0.5,0,12,0,13689,4.87,0,
113227,5011,2948,12/02/2016,1,5,1,8,12/30/1899 3:30:00 PM,12/30/1899,0.5,0,8.75,0,13690,0,0,
113228,1057,2950,12/02/2016,1,8,1,4,12/30/1899 6:19:00 PM,12/30/1899 10:19:00 PM,0,0,9,0,13692,0,0,
113229,1056,2950,12/02/2016,1,5,1,0.95,12/30/1899 10:29:00 PM,12/30/1899 11:26:00 PM,0,0,9,0,13692,0,0,
113230,3001,2963,12/02/2016,1,5,1,5.27,12/30/1899 9:00:00 PM,12/30/1899 2:46:00 AM,0.5,0,8.05,0,13697,0,0,
113231,1066,2964,12/02/2016,1,5,1,8.3,12/30/1899 3:52:00 PM,12/30/1899 12:40:00 AM,0.5,0,9,0,13698,0,0,
113232,3001,2976,12/02/2016,1,5,1,5.75,12/30/1899 9:11:00 PM,12/30/1899 3:26:00 AM,0.5,0,8.05,0,13700,0,0,
113233,1066,2982,12/02/2016,1,5,1,7.73,12/30/1899 5:34:00 PM,12/30/1899 1:48:00 AM,0.5,0,9,0,13702,0,0,
113234,1051,2990,12/02/2016,1,5,1,2.22,12/30/1899 6:17:00 PM,12/30/1899 8:30:00 PM,0,0,9,0,13704,0,0,
113235,3045,2999,12/02/2016,1,8,2,8.48,12/30/1899 3:31:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.5,0,13706,0,0,
113236,3045,3005,12/02/2016,1,8,1,7.85,12/30/1899 4:09:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.5,0,13708,0,0,
113237,3045,3008,12/02/2016,1,8,2,8.13,12/30/1899 3:52:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.5,0,13709,0,0,
113238,3045,3010,12/02/2016,1,8,2,7.65,12/30/1899 3:51:00 PM,12/30/1899,0.5,0,8.5,0,13711,0,0,
113239,3045,3013,12/02/2016,1,8,1,8.37,12/30/1899 3:38:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.5,0,13712,0.19,0,
113240,3045,3014,12/02/2016,1,8,2,6.4,12/30/1899 5:36:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.5,0,13713,0,0,
113241,3045,3015,12/02/2016,1,5,1,5.58,12/30/1899 5:08:00 PM,12/30/1899 11:13:00 PM,0.5,0,10,0,13714,0,0,
113242,3037,3028,12/02/2016,1,5,1,8.05,12/30/1899 1:00:00 PM,12/30/1899 9:33:00 PM,0.5,0,8.75,0,13720,0.01,0,
113243,3045,3043,12/02/2016,1,8,1,8.42,12/30/1899 3:05:00 PM,12/30/1899 12:30:00 AM,1,0,13.5,0,13723,2.77,0,
113244,1034,3044,12/02/2016,1,5,1,8,12/30/1899 10:00:00 AM,12/30/1899 6:30:00 PM,0.5,0,8.5,0,13724,0,0,
113245,3000,3048,12/02/2016,1,5,1,5.05,12/30/1899 3:00:00 PM,12/30/1899 8:03:00 PM,0,0,8.05,0,13726,0,0,
113246,3027,3051,12/02/2016,1,5,1,8.07,12/30/1899 11:58:00 AM,12/30/1899 8:32:00 PM,0.5,0,8.75,0,13727,0.11,0,
113247,3000,3060,12/02/2016,1,8,1,5.03,12/30/1899 3:07:00 PM,12/30/1899 8:09:00 PM,0,0,8.05,0,13730,0,0,
113248,3045,3071,12/02/2016,1,8,1,7.98,12/30/1899 4:01:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.5,0,13732,0,0,
113249,3001,3074,12/02/2016,1,5,1,5.15,12/30/1899 8:51:00 PM,12/30/1899 2:30:00 AM,0.5,0,8.05,0,13733,0,0,
113250,3001,3078,12/02/2016,1,5,1,5.18,12/30/1899 8:49:00 PM,12/30/1899 2:30:00 AM,0.5,0,8.05,0,13734,0,0,
113251,3001,3080,12/02/2016,1,5,1,5.18,12/30/1899 8:50:00 PM,12/30/1899 2:31:00 AM,0.5,0,8.05,0,13736,0,0,
113252,3036,3082,12/02/2016,1,8,1,3.05,12/30/1899 4:58:00 PM,12/30/1899 8:01:00 PM,0,0,8.05,0,13737,0,0,
113253,3045,3087,12/02/2016,1,8,1,8.48,12/30/1899 3:31:00 PM,12/30/1899 12:30:00 AM,0.5,0,12,0,13738,1.25,0,
113254,1053,3095,12/02/2016,1,5,1,5.03,12/30/1899 4:09:00 PM,12/30/1899 9:41:00 PM,0.5,0,11,0,13739,0,0,
113255,3001,3101,12/02/2016,1,5,1,5.22,12/30/1899 8:51:00 PM,12/30/1899 2:34:00 AM,0.5,0,8.05,0,13742,0,0,
113256,3037,3105,12/02/2016,1,5,1,8.03,12/30/1899 1:00:00 PM,12/30/1899 9:32:00 PM,0.5,0,9.25,0,13743,0.29,0,
113257,3037,3118,12/02/2016,1,5,1,8,12/30/1899 1:00:00 PM,12/30/1899 9:30:00 PM,0.5,0,8.75,0,13746,0.07,0,
113258,3037,3118,12/02/2016,1,5,2,0,,12/30/1899 9:32:00 PM,0,0,,0,,0,0,
113259,3006,3138,12/02/2016,1,5,1,6.1,12/30/1899 6:02:00 PM,12/30/1899 12:38:00 AM,0.5,0,8.05,0,13750,0,0,
113260,1066,3145,12/02/2016,1,5,1,5.67,12/30/1899 6:13:00 PM,12/30/1899 12:23:00 AM,0.5,0,9,0,13752,0,0,
113261,3001,3150,12/02/2016,1,5,1,5.22,12/30/1899 8:48:00 PM,12/30/1899 2:31:00 AM,0.5,0,8.05,0,13754,0,0,
113262,3016,3152,12/02/2016,1,5,1,7.77,12/30/1899 5:50:00 PM,12/30/1899 2:06:00 AM,0.5,0,8.05,0,13755,0,0,
113263,3001,3153,12/02/2016,1,5,1,6.7,12/30/1899 8:52:00 PM,12/30/1899 4:04:00 AM,0.5,0,8.05,0,13756,0,0,
113264,1060,3155,12/02/2016,1,8,1,3,,,0,0,12,0,13757,0,0,
113265,1058,3156,12/02/2016,1,5,1,5.55,12/30/1899 3:58:00 PM,12/30/1899 10:01:00 PM,0.5,0,9,0,13758,0,0,
113266,3001,3165,12/02/2016,1,5,1,5.03,12/30/1899 9:00:00 PM,12/30/1899 2:32:00 AM,0.5,0,8.05,0,13761,0,0,
113267,1057,3173,12/02/2016,1,8,1,9.63,12/30/1899 6:47:00 PM,12/30/1899 5:25:00 AM,1,0,15,0,13764,0,0,26
113268,1003,3175,12/02/2016,1,5,1,8.12,12/30/1899 4:47:00 PM,12/30/1899 1:54:00 AM,1,0,12,0,13765,0.29,0,
113269,3016,3176,12/02/2016,1,5,1,7.7,12/30/1899 5:52:00 PM,12/30/1899 2:04:00 AM,0.5,0,8.05,0,13766,0,0,
113270,3016,3176,12/02/2016,1,8,1,0,12/30/1899 2:06:00 AM,12/30/1899 2:06:00 AM,0,0,,0,,0,0,
113271,3045,3177,12/02/2016,1,8,2,9.88,12/30/1899 7:07:00 AM,12/30/1899 5:30:00 PM,0.5,0,8.5,0,13767,2.08,0,
113272,3038,3179,12/02/2016,1,5,1,6.6,12/30/1899 3:00:00 PM,12/30/1899 10:06:00 PM,0.5,0,9,0,13768,0,0,
113273,1066,3186,12/02/2016,1,5,1,5.92,12/30/1899 6:00:00 PM,12/30/1899 12:25:00 AM,0.5,0,9,0,13771,0,0,
113274,3045,3191,12/02/2016,1,8,1,8.62,12/30/1899 3:53:00 PM,12/30/1899 1:00:00 AM,0.5,0,8.5,0,13772,0,0,
113275,3038,3193,12/02/2016,1,5,1,5.6,12/30/1899 4:00:00 PM,12/30/1899 10:06:00 PM,0.5,0,9,0,13773,0,0,
113276,3000,3202,12/02/2016,1,5,1,4.63,12/30/1899 2:52:00 PM,12/30/1899 8:00:00 PM,0.5,0,8.05,0,13778,0,0,
113277,3038,3204,12/02/2016,1,8,1,8.77,12/30/1899 12:50:00 PM,12/30/1899 10:06:00 PM,0.5,0,11,0,13779,3.11,0,
113278,3022,3206,12/02/2016,1,5,1,4,12/30/1899 6:00:00 PM,12/30/1899 10:00:00 PM,0,0,8.05,0,13780,0,0,
113279,1057,3208,12/02/2016,1,5,1,4.2,12/30/1899 6:00:00 PM,12/30/1899 10:12:00 PM,0,0,9,0,13782,0,0,
113280,1003,3210,12/02/2016,1,5,1,8.02,12/30/1899 4:46:00 PM,12/30/1899 1:47:00 AM,1,0,8.45,0,13784,0,0,
113281,1051,3214,12/02/2016,1,5,1,4.97,12/30/1899 6:00:00 PM,12/30/1899 10:58:00 PM,0,0,9,0,13786,0.61,0,
113282,3008,3218,12/02/2016,1,5,1,4.22,12/30/1899 5:54:00 PM,12/30/1899 10:07:00 PM,0,0,8.5,0,13788,0,0,
113283,3016,3220,12/02/2016,1,5,2,7.73,12/30/1899 5:51:00 PM,12/30/1899 2:05:00 AM,0.5,0,10,0,13789,0,0,
113284,3025,3229,12/02/2016,1,5,1,6,12/30/1899 6:00:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.05,0,13793,0,0,
113285,1033,3231,12/02/2016,1,5,1,4,12/30/1899 6:00:00 PM,12/30/1899 10:00:00 PM,0,0,9,0,13795,0,0,
113286,1003,3234,12/02/2016,1,5,1,8.03,12/30/1899 4:46:00 PM,12/30/1899 1:48:00 AM,1,0,8.45,0,13797,0.06,0,
113287,1053,3237,12/02/2016,1,5,1,4.02,12/30/1899 3:04:00 PM,12/30/1899 7:05:00 PM,0,0,9,0,13798,0,0,
113288,5011,3239,12/02/2016,1,5,1,6.95,12/30/1899 5:24:00 PM,12/30/1899 12:51:00 AM,0.5,0,9,0,13800,0,0,
113289,3008,3240,12/02/2016,1,5,1,0,12/30/1899 3:30:00 PM,,0,0,,0,,0,0,
113290,3025,3244,12/02/2016,1,5,1,6.05,12/30/1899 6:00:00 PM,12/30/1899 12:33:00 AM,0.5,0,8.1,0,13803,0,0,
113291,1033,3245,12/02/2016,1,5,1,4.15,12/30/1899 5:51:00 PM,12/30/1899 10:00:00 PM,0,0,9,0,13804,0,0,
113292,1057,3248,12/02/2016,1,5,1,4.22,12/30/1899 6:00:00 PM,12/30/1899 10:13:00 PM,0,0,9,0,13806,0,0,
113293,3008,3249,12/02/2016,1,8,1,7.52,12/30/1899 3:00:00 PM,12/30/1899 11:01:00 PM,0.5,0,8.05,0,13807,0,0,
113294,1003,3253,12/02/2016,1,8,1,6.27,12/30/1899 6:52:00 PM,12/30/1899 1:38:00 AM,0.5,0,8.45,0,13809,0,0,
113295,3001,3254,12/02/2016,1,5,1,5.75,12/30/1899 8:47:00 PM,12/30/1899 3:02:00 AM,0.5,0,8.05,0,13810,0,0,
113296,3037,3255,12/02/2016,1,5,1,0,12/30/1899 12:59:00 PM,,0,0,,0,,0,0,
113297,1057,3257,12/02/2016,1,5,1,4.22,12/30/1899 6:00:00 PM,12/30/1899 10:13:00 PM,0,0,9,0,13813,0,0,
113298,3038,3258,12/02/2016,1,5,1,4.1,12/30/1899 6:00:00 PM,12/30/1899 10:06:00 PM,0,0,9,0,13822,0,0,
113299,1066,3259,12/02/2016,1,5,1,8.02,12/30/1899 6:00:00 PM,12/30/1899 2:31:00 AM,0.5,0,12,0,13815,0.07,0,
113300,3027,3260,12/02/2016,1,8,3,7.5,12/30/1899 12:30:00 PM,12/30/1899 8:30:00 PM,0.5,0,8.75,0,13816,0,0,
113301,3027,3260,12/02/2016,1,8,2,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113302,3027,3260,12/02/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113303,3038,3261,12/02/2016,1,5,1,5.48,12/30/1899 4:00:00 PM,12/30/1899 9:59:00 PM,0.5,0,9,0,13817,0,0,
113304,5014,9013,12/02/2016,38,8,1,7.88,12/30/1899 1:52:00 PM,12/30/1899 9:45:00 PM,0,0,8.3,0,13424,0,0,
113305,5013,9034,12/02/2016,45,8,1,5.17,12/30/1899 9:02:00 AM,12/30/1899 2:12:00 PM,0,0,9,0,13431,0,0,
113306,5014,9060,12/02/2016,38,8,1,7.17,12/30/1899 2:30:00 PM,12/30/1899 9:40:00 PM,0,0,10,0,13434,0,0,
113307,5013,9063,12/02/2016,45,8,1,6.02,12/30/1899 12:10:00 PM,12/30/1899 6:11:00 PM,0,0,8.5,0,13435,0,0,
113308,5014,9071,12/02/2016,38,8,1,7.08,12/30/1899 2:25:00 PM,12/30/1899 9:30:00 PM,0,0,12,0,13438,0,0,
113309,5014,9083,12/02/2016,38,8,1,7.03,12/30/1899 2:31:00 PM,12/30/1899 9:33:00 PM,0,0,11,0,13443,0,0,
113310,5013,9085,12/02/2016,45,8,1,2.18,12/30/1899 7:39:00 AM,12/30/1899 9:50:00 AM,0,0,9,0,13445,0,0,
113311,5013,9092,12/02/2016,45,8,1,3.02,12/30/1899 12:09:00 PM,12/30/1899 3:10:00 PM,0,0,8.5,0,13450,0,0,
113312,3001,643,12/02/2016,1,8,2,5.72,12/30/1899 8:43:00 PM,12/30/1899 2:56:00 AM,0.5,0,8.05,0,13493,0,0,
113313,3001,656,12/02/2016,1,8,1,8.02,12/30/1899 8:43:00 PM,12/30/1899 5:14:00 AM,0.5,0,18,0,13496,0,0,
113314,3001,682,12/04/2016,1,8,1,5.18,12/30/1899 8:49:00 PM,12/30/1899 2:30:00 AM,0.5,0,8.05,0,13499,2.18,0,
113315,3001,738,12/02/2016,1,8,2,0,12/30/1899 8:48:00 PM,12/30/1899 8:48:00 PM,0,0,,0,,0,0,
113316,3001,830,12/02/2016,1,8,1,0,12/30/1899 8:45:00 PM,12/30/1899 8:45:00 PM,0,0,,0,,0,0,
113317,3008,907,12/03/2016,1,5,1,4.78,12/30/1899 8:00:00 AM,12/30/1899 12:47:00 PM,0,0,10,0,13513,0,0,
113318,1041,1704,12/03/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113319,3001,1918,12/04/2016,1,8,1,4.5,12/30/1899 9:31:00 PM,12/30/1899 2:31:00 AM,0.5,0,8.05,0,13558,0,0,
113320,3001,1980,12/02/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113321,3001,2305,12/02/2016,1,8,1,0,12/30/1899 7:10:00 PM,12/30/1899 7:10:00 PM,0,0,,0,,0,0,
113322,3001,2576,12/02/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113323,3001,2612,12/02/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113324,3001,2641,12/02/2016,1,8,1,6.25,12/30/1899 7:45:00 PM,12/30/1899 2:30:00 AM,0.5,0,9,0,13644,0,0,
113325,3001,2736,12/02/2016,1,8,1,5.32,12/30/1899 9:11:00 PM,12/30/1899 3:00:00 AM,0.5,0,8.05,0,13658,0,0,
113326,3001,3030,12/02/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
113327,3001,3099,12/02/2016,1,8,2,5.63,12/30/1899 8:49:00 PM,12/30/1899 2:57:00 AM,0.5,0,8.05,0,13741,0,0,
113328,3001,3169,12/02/2016,1,8,2,5.45,12/30/1899 9:01:00 PM,12/30/1899 2:58:00 AM,0.5,0,8.05,0,13762,0,0,
113329,3012,999,12/03/2016,1,5,1,8.02,12/30/1899 8:00:00 AM,12/30/1899 4:31:00 PM,0.5,0,10,0,13514,0.13,0,
113330,3031,1058,12/03/2016,1,5,1,7.5,12/30/1899 6:27:00 AM,12/30/1899 2:27:00 PM,0.5,0,10,0,13521,0,0,
113331,3000,1092,12/03/2016,1,5,1,5.08,12/30/1899 7:56:00 AM,12/30/1899 1:32:00 PM,0.5,0,8.05,0,13524,0,0,
113332,3000,1119,12/03/2016,1,8,1,6.23,12/30/1899 7:39:00 AM,12/30/1899 2:23:00 PM,0.5,0,8.05,0,13526,0,0,
113333,3012,1986,12/03/2016,1,5,1,7.48,12/30/1899 8:00:00 AM,12/30/1899 3:59:00 PM,0.5,0,8.05,0,13564,0,0,
113334,5011,2066,12/03/2016,1,8,1,7.97,12/30/1899 6:30:00 AM,12/30/1899 2:58:00 PM,0.5,0,10,0,13570,0,0,
113335,3012,2307,12/03/2016,1,5,1,8.05,12/30/1899 8:00:00 AM,12/30/1899 4:33:00 PM,0.5,0,9,0,13597,0.1,0,
113336,4035,2344,12/03/2016,1,5,1,4,12/30/1899 1:27:00 PM,12/30/1899 5:27:00 PM,0,0,8.05,0,13601,0,0,
113337,5011,2408,12/03/2016,1,5,1,7.97,12/30/1899 6:30:00 AM,12/30/1899 2:58:00 PM,0.5,0,8.75,0,13613,0,0,
113338,3012,2487,12/03/2016,1,5,1,7.78,12/30/1899 8:15:00 AM,12/30/1899 4:32:00 PM,0.5,0,8.05,0,13619,0,0,
113339,5010,2691,12/03/2016,9,8,1,5.17,12/30/1899 8:57:00 AM,12/30/1899 2:07:00 PM,0,0,9,0,13651,0,0,
113340,5011,2850,12/03/2016,1,5,1,7.98,12/30/1899 6:30:00 AM,12/30/1899 2:59:00 PM,0.5,0,8.75,0,13679,0,0,
113341,1055,2950,12/03/2016,1,5,1,3.02,12/30/1899 2:33:00 PM,12/30/1899 5:34:00 PM,0,0,9,0,13692,0,0,
113342,3012,2951,12/03/2016,1,5,1,7.82,12/30/1899 8:14:00 AM,12/30/1899 4:33:00 PM,0.5,0,8.05,0,13693,0,0,
113343,3046,2968,12/03/2016,1,5,1,4.23,12/30/1899 8:58:00 AM,12/30/1899 1:12:00 PM,0,0,9,0,13699,0,0,
113344,3000,3079,12/03/2016,1,5,1,6.53,12/30/1899 8:28:00 AM,12/30/1899 3:30:00 PM,0.5,0,9,0,13735,0,0,
113345,4500,3174,12/03/2016,9,5,1,0.93,12/30/1899 12:55:00 PM,12/30/1899 1:51:00 PM,0,0,18,0,13880,0.13,0,
113346,7001,3197,12/03/2016,1,5,1,5.07,12/30/1899 7:59:00 AM,12/30/1899 1:33:00 PM,0.5,0,9,0,13774,0,0,
113347,3012,3243,12/03/2016,1,5,1,7.98,12/30/1899 8:00:00 AM,12/30/1899 4:29:00 PM,0.5,0,8.05,0,13802,0,0,
113348,1003,3253,12/03/2016,1,8,1,7.13,12/30/1899 6:00:00 PM,12/30/1899 1:38:00 AM,0.5,0,8.45,0,13809,1.72,0,
113349,3037,1295,12/03/2016,1,5,1,6.02,12/30/1899 11:59:00 AM,12/30/1899 6:30:00 PM,0.5,0,8.75,0,13535,0,0,
113350,3008,1366,12/03/2016,1,5,1,8.3,12/30/1899 4:44:00 PM,12/30/1899 1:32:00 AM,0.5,0,14,0,13538,0,0,
113351,903001,1961,12/03/2016,1,8,1,5.88,12/30/1899 7:00:00 PM,12/30/1899 1:23:00 AM,0.5,0,8.05,0,13561,3.53,0,
113352,3001,2052,12/03/2016,1,5,1,5.97,12/30/1899 7:01:00 PM,12/30/1899 1:29:00 AM,0.5,0,8.05,0,13569,0,0,
113353,3001,2093,12/03/2016,1,5,1,5.25,12/30/1899 7:38:00 PM,12/30/1899 1:23:00 AM,0.5,0,8.05,0,13572,0,0,
113354,5011,2110,12/04/2016,1,8,1,0,,,0,0,,0,,0,0,
113355,3008,2128,12/03/2016,1,5,1,7.53,12/30/1899 10:26:00 AM,12/30/1899 6:28:00 PM,0.5,0,8.05,0,13576,0,0,
113356,3001,2172,12/03/2016,1,8,1,5,12/30/1899 8:01:00 PM,12/30/1899 1:31:00 AM,0.5,0,8.5,0,13579,0,0,
113357,3000,2286,12/03/2016,1,5,1,5.42,12/30/1899 1:36:00 PM,12/30/1899 7:30:00 PM,0.5,0,8.05,0,13594,0,0,
113358,3001,2338,12/03/2016,1,5,1,5.25,12/30/1899 7:38:00 PM,12/30/1899 1:23:00 AM,0.5,0,8.05,0,13599,3.01,0,
113359,5011,2359,12/04/2016,1,8,1,8.02,12/30/1899 5:30:00 PM,12/30/1899 2:01:00 AM,0.5,0,12,0,13602,0,0,
113360,3029,2367,12/03/2016,1,8,1,8.5,12/30/1899 9:25:00 AM,12/30/1899 6:25:00 PM,0.5,0,8.5,0,13604,0,0,
113361,5011,2370,12/03/2016,1,5,1,5.97,12/30/1899 5:38:00 PM,12/30/1899 12:06:00 AM,0.5,0,8.75,0,13605,0,0,
113362,3029,2374,12/03/2016,1,8,1,6,12/30/1899 9:27:00 AM,12/30/1899 3:57:00 PM,0.5,0,8.05,0,13606,0,0,
113363,3001,2400,12/03/2016,1,8,1,5,12/30/1899 7:58:00 PM,12/30/1899 1:28:00 AM,0.5,0,8.05,0,13611,0,0,
